Jurisdiction,Category,Type,Management,Fate,y,ds,Sub_stream_name,Sub_stream_index
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,7485,2012-12-31,C&I core,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,11966,2012-12-31,C&I core,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,188,2012-12-31,C&I core,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,4450,2012-12-31,C&I core,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,7485,2012-12-31,Total,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,11966,2012-12-31,Total,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,188,2012-12-31,Total,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,4450,2012-12-31,Total,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,171766,2012-12-31,C&D,2
Qld,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,66798,2012-12-31,C&I core,3
Qld,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,238564,2012-12-31,Total,9
Qld,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2012-12-31,Total,9
Qld,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2012-12-31,Total,9
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,6636,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,3291,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,93970,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,25627,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,25627,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,6636,2012-12-31,Total,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,3291,2012-12-31,Total,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,93970,2012-12-31,Total,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,25627,2012-12-31,Total,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,25627,2012-12-31,Total,9
Qld,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,19469,2012-12-31,C&I core,3
Qld,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,293,2012-12-31,C&I core,3
Qld,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,37329,2012-12-31,C&I core,3
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,665,2012-12-31,C&I core,3
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,5987,2012-12-31,C&I core,3
Qld,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,19469,2012-12-31,Total,9
Qld,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,293,2012-12-31,Total,9
Qld,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,37329,2012-12-31,Total,9
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,665,2012-12-31,Total,9
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,5987,2012-12-31,Total,9
Qld,Hazardous wastes,Oils (J),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Oils (J),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Oils (J),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Oils (J),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Oils (J),Landfill,Disposal,25728,2012-12-31,C&I core,3
Qld,Hazardous wastes,Oils (J),Other disposal,Disposal,2869,2012-12-31,C&I core,3
Qld,Hazardous wastes,Oils (J),Recycling,Recycling,118734,2012-12-31,C&I core,3
Qld,Hazardous wastes,Oils (J),Treatment,Disposal,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Oils (J),Treatment,Energy recovery,19455,2012-12-31,C&I core,3
Qld,Hazardous wastes,Oils (J),Treatment,Recycling,77822,2012-12-31,C&I core,3
Qld,Hazardous wastes,Oils (J),Landfill,Disposal,25728,2012-12-31,Total,9
Qld,Hazardous wastes,Oils (J),Other disposal,Disposal,2869,2012-12-31,Total,9
Qld,Hazardous wastes,Oils (J),Recycling,Recycling,118734,2012-12-31,Total,9
Qld,Hazardous wastes,Oils (J),Treatment,Disposal,0,2012-12-31,Total,9
Qld,Hazardous wastes,Oils (J),Treatment,Energy recovery,19455,2012-12-31,Total,9
Qld,Hazardous wastes,Oils (J),Treatment,Recycling,77822,2012-12-31,Total,9
Qld,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,2561,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,7,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,844,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,1457,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,81,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,81,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,2561,2012-12-31,Total,9
Qld,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,7,2012-12-31,Total,9
Qld,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,844,2012-12-31,Total,9
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,1457,2012-12-31,Total,9
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,81,2012-12-31,Total,9
Qld,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,81,2012-12-31,Total,9
Qld,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic solvents (G),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Organic solvents (G),Landfill,Disposal,61,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,172,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic solvents (G),Recycling,Recycling,13491,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic solvents (G),Treatment,Disposal,408,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,45,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Organic solvents (G),Landfill,Disposal,61,2012-12-31,Total,9
Qld,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,172,2012-12-31,Total,9
Qld,Hazardous wastes,Organic solvents (G),Recycling,Recycling,13491,2012-12-31,Total,9
Qld,Hazardous wastes,Organic solvents (G),Treatment,Disposal,408,2012-12-31,Total,9
Qld,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,45,2012-12-31,Total,9
Qld,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other,Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other,Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other,Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other,Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other,Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other,Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other,Landfill,Disposal,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other,Other disposal,Disposal,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other,Recycling,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other,Treatment,Disposal,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other,Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other,Treatment,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other,Landfill,Disposal,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other,Other disposal,Disposal,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other,Recycling,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other,Treatment,Disposal,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other,Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other,Treatment,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,316,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,8817,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,316,2012-12-31,Total,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2012-12-31,Total,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,8817,2012-12-31,Total,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2012-12-31,Total,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,433,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,40,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,908,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,498,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,433,2012-12-31,Total,9
Qld,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,40,2012-12-31,Total,9
Qld,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,908,2012-12-31,Total,9
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,498,2012-12-31,Total,9
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,45356,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,252,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,26803,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,25814,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,11063,2012-12-31,C&I core,3
Qld,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,45356,2012-12-31,Total,9
Qld,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,252,2012-12-31,Total,9
Qld,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,26803,2012-12-31,Total,9
Qld,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,25814,2012-12-31,Total,9
Qld,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,11063,2012-12-31,Total,9
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,1290,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,564,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,9534,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,1426,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,475,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,475,2012-12-31,C&I core,3
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,1290,2012-12-31,Total,9
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,564,2012-12-31,Total,9
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,9534,2012-12-31,Total,9
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,1426,2012-12-31,Total,9
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,475,2012-12-31,Total,9
Qld,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,475,2012-12-31,Total,9
Qld,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Pesticides (H),Landfill,Disposal,309,2012-12-31,C&I core,3
Qld,Hazardous wastes,Pesticides (H),Other disposal,Disposal,69,2012-12-31,C&I core,3
Qld,Hazardous wastes,Pesticides (H),Recycling,Recycling,964,2012-12-31,C&I core,3
Qld,Hazardous wastes,Pesticides (H),Treatment,Disposal,190,2012-12-31,C&I core,3
Qld,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Pesticides (H),Landfill,Disposal,309,2012-12-31,Total,9
Qld,Hazardous wastes,Pesticides (H),Other disposal,Disposal,69,2012-12-31,Total,9
Qld,Hazardous wastes,Pesticides (H),Recycling,Recycling,964,2012-12-31,Total,9
Qld,Hazardous wastes,Pesticides (H),Treatment,Disposal,190,2012-12-31,Total,9
Qld,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,5583,2012-12-31,C&I core,3
Qld,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,60,2012-12-31,C&I core,3
Qld,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,110,2012-12-31,C&I core,3
Qld,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,194,2012-12-31,C&I core,3
Qld,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,5583,2012-12-31,Total,9
Qld,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,60,2012-12-31,Total,9
Qld,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,110,2012-12-31,Total,9
Qld,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,194,2012-12-31,Total,9
Qld,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,7,2012-12-31,C&I core,3
Qld,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,10,2012-12-31,C&I core,3
Qld,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,8,2012-12-31,C&I core,3
Qld,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2012-12-31,C&I core,3
Qld,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,7,2012-12-31,Total,9
Qld,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2012-12-31,Total,9
Qld,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,10,2012-12-31,Total,9
Qld,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,8,2012-12-31,Total,9
Qld,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2012-12-31,Total,9
Qld,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2012-12-31,Total,9
Qld,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Tyres (T140),Recycling,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2012-12-31,C&D,2
Qld,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,13144,2012-12-31,C&I core,3
