y,Jurisdiction_encoded,Sub-stream,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
0,0,Total,4,66,4,3,14
0,0,Total,4,66,5,0,14
0,0,Total,4,66,5,1,14
0,0,Total,4,66,5,3,14
0,0,C&D,4,75,1,1,14
0,0,C&D,4,75,2,0,14
0,0,C&D,4,75,3,0,14
0,0,C&D,4,75,4,3,14
0,0,C&D,4,75,5,0,14
0,0,C&D,4,75,5,1,14
0,0,C&D,4,75,5,3,14
1869,0,C&I core,4,75,1,1,14
1186,0,C&I core,4,75,2,0,14
104,0,C&I core,4,75,3,0,14
1069,0,C&I core,4,75,4,3,14
0,0,C&I core,4,75,5,0,14
0,0,C&I core,4,75,5,1,14
0,0,C&I core,4,75,5,3,14
1869,0,Total,4,75,1,1,14
1186,0,Total,4,75,2,0,14
104,0,Total,4,75,3,0,14
1069,0,Total,4,75,4,3,14
0,0,Total,4,75,5,0,14
0,0,Total,4,75,5,1,14
0,0,Total,4,75,5,3,14
142,0,C&D,5,2,4,3,14
2258,0,C&I core,5,2,4,3,14
1433,0,MSW,5,2,4,3,14
2798,0,Total,5,2,4,3,14
1484,0,C&D,5,28,4,3,14
5586,0,C&I core,5,28,4,3,14
0,0,MSW,5,28,4,3,14
5647,0,Total,5,28,4,3,14
104,0,C&D,5,36,4,3,14
1959,0,C&I core,5,36,4,3,14
619,0,MSW,5,36,4,3,14
2217,0,Total,5,36,4,3,14
0,0,C&D,10,20,1,1,14
0,0,C&D,10,20,2,0,14
0,0,C&D,10,20,2,1,14
0,0,C&D,10,20,4,3,14
0,0,C&I core,10,20,1,1,14
3384,0,C&I core,10,20,2,0,14
3274,0,C&I core,10,20,2,1,14
407,0,C&I core,10,20,4,3,14
0,0,MSW,10,20,1,1,14
4613,0,MSW,10,20,2,0,14
4501,0,MSW,10,20,2,1,14
0,0,MSW,10,20,4,3,14
0,0,Total,10,20,1,1,14
5138,0,Total,10,20,2,0,14
5046,0,Total,10,20,2,1,14
407,0,Total,10,20,4,3,14
0,0,C&D,10,22,1,1,14
182,0,C&D,10,22,2,0,14
68,0,C&D,10,22,2,1,14
0,0,C&D,10,22,4,3,14
0,0,C&I core,10,22,1,1,14
1407,0,C&I core,10,22,2,0,14
637,0,C&I core,10,22,2,1,14
0,0,C&I core,10,22,4,3,14
0,0,MSW,10,22,1,1,14
3232,0,MSW,10,22,2,0,14
1954,0,MSW,10,22,2,1,14
6976,0,MSW,10,22,4,3,14
0,0,Total,10,22,1,1,14
3570,0,Total,10,22,2,0,14
2209,0,Total,10,22,2,1,14
6976,0,Total,10,22,4,3,14
0,0,C&D,10,49,1,1,14
0,0,C&D,10,49,2,0,14
0,0,C&D,10,49,2,1,14
0,0,C&D,10,49,4,3,14
0,0,C&I core,10,49,1,1,14
465,0,C&I core,10,49,2,0,14
193,0,C&I core,10,49,2,1,14
0,0,C&I core,10,49,4,3,14
0,0,MSW,10,49,1,1,14
2695,0,MSW,10,49,2,0,14
1628,0,MSW,10,49,2,1,14
0,0,MSW,10,49,4,3,14
0,0,Total,10,49,1,1,14
2813,0,Total,10,49,2,0,14
1706,0,Total,10,49,2,1,14
0,0,Total,10,49,4,3,14
0,0,C&D,10,74,1,1,14
4269,0,C&D,10,74,2,0,14
897,0,C&D,10,74,2,1,14
43,0,C&D,10,74,4,3,14
0,0,C&I core,10,74,1,1,14
4109,0,C&I core,10,74,2,0,14
808,0,C&I core,10,74,2,1,14
1468,0,C&I core,10,74,4,3,14
0,0,MSW,10,74,1,1,14
2473,0,MSW,10,74,2,0,14
282,0,MSW,10,74,2,1,14
0,0,MSW,10,74,4,3,14
0,0,Total,10,74,1,1,14
5435,0,Total,10,74,2,0,14
1594,0,Total,10,74,2,1,14
1493,0,Total,10,74,4,3,14
0,0,C&D,12,13,4,3,14
0,0,C&I core,12,13,4,3,14
0,0,MSW,12,13,4,3,14
0,0,Total,12,13,4,3,14
0,0,C&D,12,25,4,3,14
10,0,C&I core,12,25,4,3,14
1417,0,MSW,12,25,4,3,14
1424,0,Total,12,25,4,3,14
0,0,C&D,12,32,4,3,14
432,0,C&I core,12,32,4,3,14
0,0,MSW,12,32,4,3,14
432,0,Total,12,32,4,3,14
0,0,C&D,12,50,4,3,14
175,0,C&I core,12,50,4,3,14
0,0,MSW,12,50,4,3,14
175,0,Total,12,50,4,3,14
0,0,C&D,12,56,4,3,14
86,0,C&I core,12,56,4,3,14
1341,0,MSW,12,56,4,3,14
1396,0,Total,12,56,4,3,14
0,0,C&D,12,58,4,3,14
0,0,C&I core,12,58,4,3,14
364,0,MSW,12,58,4,3,14
364,0,Total,12,58,4,3,14
41,0,C&D,12,59,4,3,14
81,0,C&I core,12,59,4,3,14
163,0,MSW,12,59,4,3,14
284,0,Total,12,59,4,3,14
0,0,C&D,12,60,4,3,14
0,0,C&I core,12,60,4,3,14
0,0,MSW,12,60,4,3,14
0,0,Total,12,60,4,3,14
0,0,C&D,13,73,4,3,14
0,0,C&I core,13,73,4,3,14
0,0,MSW,13,73,4,3,14
0,0,Total,13,73,4,3,14
8363,1,C&I (mineral processing),6,10,3,0,14
8363,1,Total,6,10,3,0,14
8423,1,C&I (mineral processing),6,67,3,2,14
8423,1,Total,6,67,3,2,14
5,1,C&I (mining),7,6,2,0,14
0,1,C&I (mining),7,6,3,0,14
0,1,C&I (mining),7,6,4,3,14
0,1,C&I (mining),7,6,6,4,14
5,1,Total,7,6,2,0,14
0,1,Total,7,6,3,0,14
0,1,Total,7,6,4,3,14
0,1,Total,7,6,6,4,14
1521,1,C&I (mining),7,15,2,0,14
8421,1,C&I (mining),7,15,3,0,14
48,1,C&I (mining),7,15,4,3,14
234,1,C&I (mining),7,15,6,4,14
1521,1,Total,7,15,2,0,14
8421,1,Total,7,15,3,0,14
48,1,Total,7,15,4,3,14
234,1,Total,7,15,6,4,14
20,1,C&I (mining),7,17,2,0,14
8428,1,C&I (mining),7,17,3,0,14
0,1,C&I (mining),7,17,4,3,14
0,1,C&I (mining),7,17,6,4,14
20,1,Total,7,17,2,0,14
8428,1,Total,7,17,3,0,14
0,1,Total,7,17,4,3,14
0,1,Total,7,17,6,4,14
147,1,C&I (mining),7,24,2,0,14
8433,1,C&I (mining),7,24,3,0,14
3,1,C&I (mining),7,24,4,3,14
1,1,C&I (mining),7,24,6,4,14
147,1,Total,7,24,2,0,14
8433,1,Total,7,24,3,0,14
3,1,Total,7,24,4,3,14
1,1,Total,7,24,6,4,14
540,1,C&I (mining),7,29,2,0,14
8431,1,C&I (mining),7,29,3,0,14
0,1,C&I (mining),7,29,4,3,14
3,1,C&I (mining),7,29,6,4,14
540,1,Total,7,29,2,0,14
8431,1,Total,7,29,3,0,14
0,1,Total,7,29,4,3,14
3,1,Total,7,29,6,4,14
5,1,C&I (mining),7,33,2,0,14
8403,1,C&I (mining),7,33,3,0,14
0,1,C&I (mining),7,33,4,3,14
2656,1,C&I (mining),7,33,6,4,14
5,1,Total,7,33,2,0,14
8403,1,Total,7,33,3,0,14
0,1,Total,7,33,4,3,14
2656,1,Total,7,33,6,4,14
61,1,C&I (mining),7,35,2,0,14
8424,1,C&I (mining),7,35,3,0,14
0,1,C&I (mining),7,35,4,3,14
870,1,C&I (mining),7,35,6,4,14
61,1,Total,7,35,2,0,14
8424,1,Total,7,35,3,0,14
0,1,Total,7,35,4,3,14
870,1,Total,7,35,6,4,14
24,1,C&I (mining),7,38,2,0,14
8370,1,C&I (mining),7,38,3,0,14
2029,1,C&I (mining),7,38,4,3,14
86,1,C&I (mining),7,38,6,4,14
24,1,Total,7,38,2,0,14
8370,1,Total,7,38,3,0,14
2029,1,Total,7,38,4,3,14
86,1,Total,7,38,6,4,14
0,1,C&I (mining),7,43,2,0,14
0,1,C&I (mining),7,43,3,0,14
0,1,C&I (mining),7,43,4,3,14
0,1,C&I (mining),7,43,6,4,14
0,1,Total,7,43,2,0,14
0,1,Total,7,43,3,0,14
0,1,Total,7,43,4,3,14
0,1,Total,7,43,6,4,14
26,1,C&I (mining),7,46,2,0,14
8419,1,C&I (mining),7,46,3,0,14
0,1,C&I (mining),7,46,4,3,14
1,1,C&I (mining),7,46,6,4,14
26,1,Total,7,46,2,0,14
8419,1,Total,7,46,3,0,14
0,1,Total,7,46,4,3,14
1,1,Total,7,46,6,4,14
2,1,C&I (mining),7,48,2,0,14
8414,1,C&I (mining),7,48,3,0,14
0,1,C&I (mining),7,48,4,3,14
1735,1,C&I (mining),7,48,6,4,14
2,1,Total,7,48,2,0,14
8414,1,Total,7,48,3,0,14
0,1,Total,7,48,4,3,14
1735,1,Total,7,48,6,4,14
10,1,C&I (mining),7,69,2,0,14
8429,1,C&I (mining),7,69,3,0,14
609,1,C&I (mining),7,69,4,3,14
4,1,C&I (mining),7,69,6,4,14
10,1,Total,7,69,2,0,14
8429,1,Total,7,69,3,0,14
609,1,Total,7,69,4,3,14
4,1,Total,7,69,6,4,14
8331,1,C&I (organic primary production),8,61,4,3,14
7328,1,C&I (organic primary production),8,61,6,4,14
8384,1,C&I (organic primary production),8,61,7,5,14
8331,1,Total,8,61,4,3,14
7328,1,Total,8,61,6,4,14
8384,1,Total,8,61,7,5,14
7570,1,C&I (organic primary production),8,62,4,3,14
6599,1,C&I (organic primary production),8,62,6,4,14
8137,1,C&I (organic primary production),8,62,7,5,14
7570,1,Total,8,62,4,3,14
6599,1,Total,8,62,6,4,14
8137,1,Total,8,62,7,5,14
556,1,C&I (organic primary production),8,63,4,3,14
1622,1,C&I (organic primary production),8,63,6,4,14
7453,1,C&I (organic primary production),8,63,7,5,14
556,1,Total,8,63,4,3,14
1622,1,Total,8,63,6,4,14
7453,1,Total,8,63,7,5,14
6543,1,C&I (organic primary production),8,64,4,3,14
6446,1,C&I (organic primary production),8,64,6,4,14
8360,1,C&I (organic primary production),8,64,7,5,14
6543,1,Total,8,64,4,3,14
6446,1,Total,8,64,6,4,14
8360,1,Total,8,64,7,5,14
0,1,C&I (organic primary production),8,65,4,3,14
2252,1,C&I (organic primary production),8,65,6,4,14
7297,1,C&I (organic primary production),8,65,7,5,14
0,1,Total,8,65,4,3,14
2252,1,Total,8,65,6,4,14
7297,1,Total,8,65,7,5,14
0,1,C&I (organic processing),9,9,0,3,14
1752,1,C&I (organic processing),9,9,1,1,14
1926,1,C&I (organic processing),9,9,2,0,14
