y,Jurisdiction_encoded,Sub-stream,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
6,0,2,4,16,5,0,11
0,0,2,4,16,5,1,11
25,0,2,4,16,5,3,11
205,0,3,4,16,2,0,11
0,0,3,4,16,3,0,11
2,0,3,4,16,4,3,11
2,0,3,4,16,5,0,11
0,0,3,4,16,5,1,11
10,0,3,4,16,5,3,11
0,0,2,4,21,2,0,11
0,0,2,4,21,3,0,11
0,0,2,4,21,4,3,11
0,0,2,4,21,5,0,11
0,0,2,4,21,5,1,11
0,0,2,4,21,5,3,11
76,0,3,4,21,2,0,11
1,0,3,4,21,3,0,11
2123,0,3,4,21,4,3,11
345,0,3,4,21,5,0,11
0,0,3,4,21,5,1,11
345,0,3,4,21,5,3,11
0,0,2,4,27,2,0,11
0,0,2,4,27,3,0,11
0,0,2,4,27,4,3,11
0,0,2,4,27,5,0,11
0,0,2,4,27,5,1,11
0,0,2,4,27,5,3,11
3,0,3,4,27,2,0,11
0,0,3,4,27,3,0,11
30,0,3,4,27,4,3,11
1,0,3,4,27,5,0,11
0,0,3,4,27,5,1,11
9,0,3,4,27,5,3,11
0,0,2,4,39,2,0,11
0,0,2,4,39,3,0,11
0,0,2,4,39,4,3,11
0,0,2,4,39,5,0,11
0,0,2,4,39,5,1,11
0,0,2,4,39,5,3,11
28,0,3,4,39,2,0,11
1,0,3,4,39,3,0,11
646,0,3,4,39,4,3,11
0,0,3,4,39,5,0,11
100,0,3,4,39,5,1,11
386,0,3,4,39,5,3,11
0,0,2,4,40,2,0,11
0,0,2,4,40,3,0,11
0,0,2,4,40,4,3,11
0,0,2,4,40,5,0,11
0,0,2,4,40,5,1,11
0,0,2,4,40,5,3,11
21,0,3,4,40,2,0,11
0,0,3,4,40,3,0,11
3,0,3,4,40,4,3,11
5,0,3,4,40,5,0,11
0,0,3,4,40,5,1,11
0,0,3,4,40,5,3,11
0,0,2,4,41,2,0,11
0,0,2,4,41,3,0,11
0,0,2,4,41,4,3,11
0,0,2,4,41,5,0,11
0,0,2,4,41,5,1,11
0,0,2,4,41,5,3,11
0,0,3,4,41,2,0,11
0,0,3,4,41,3,0,11
7,0,3,4,41,4,3,11
4,0,3,4,41,5,0,11
0,0,3,4,41,5,1,11
0,0,3,4,41,5,3,11
0,0,2,4,42,2,0,11
0,0,2,4,42,3,0,11
0,0,2,4,42,4,3,11
0,0,2,4,42,5,0,11
0,0,2,4,42,5,1,11
0,0,2,4,42,5,3,11
0,0,3,4,42,2,0,11
0,0,3,4,42,3,0,11
0,0,3,4,42,4,3,11
0,0,3,4,42,5,0,11
0,0,3,4,42,5,1,11
0,0,3,4,42,5,3,11
0,0,2,4,45,2,0,11
0,0,2,4,45,3,0,11
0,0,2,4,45,4,3,11
0,0,2,4,45,5,0,11
0,0,2,4,45,5,1,11
0,0,2,4,45,5,3,11
0,0,3,4,45,2,0,11
0,0,3,4,45,3,0,11
0,0,3,4,45,4,3,11
0,0,3,4,45,5,0,11
0,0,3,4,45,5,1,11
0,0,3,4,45,5,3,11
0,0,2,4,47,2,0,11
0,0,2,4,47,3,0,11
0,0,2,4,47,4,3,11
0,0,2,4,47,5,0,11
0,0,2,4,47,5,1,11
0,0,2,4,47,5,3,11
4,0,3,4,47,2,0,11
0,0,3,4,47,3,0,11
6,0,3,4,47,4,3,11
30,0,3,4,47,5,0,11
0,0,3,4,47,5,1,11
0,0,3,4,47,5,3,11
0,0,2,4,51,2,0,11
0,0,2,4,51,3,0,11
0,0,2,4,51,4,3,11
0,0,2,4,51,5,0,11
0,0,2,4,51,5,1,11
0,0,2,4,51,5,3,11
12,0,3,4,51,2,0,11
0,0,3,4,51,3,0,11
8,0,3,4,51,4,3,11
7,0,3,4,51,5,0,11
0,0,3,4,51,5,1,11
3,0,3,4,51,5,3,11
0,0,2,4,52,2,0,11
0,0,2,4,52,3,0,11
0,0,2,4,52,4,3,11
0,0,2,4,52,5,0,11
0,0,2,4,52,5,1,11
0,0,2,4,52,5,3,11
8,0,3,4,52,2,0,11
0,0,3,4,52,3,0,11
1,0,3,4,52,4,3,11
1,0,3,4,52,5,0,11
0,0,3,4,52,5,1,11
0,0,3,4,52,5,3,11
0,0,2,4,53,2,0,11
0,0,2,4,53,3,0,11
0,0,2,4,53,4,3,11
0,0,2,4,53,5,0,11
0,0,2,4,53,5,1,11
0,0,2,4,53,5,3,11
0,0,3,4,53,2,0,11
0,0,3,4,53,3,0,11
0,0,3,4,53,4,3,11
0,0,3,4,53,5,0,11
0,0,3,4,53,5,1,11
0,0,3,4,53,5,3,11
0,0,2,4,55,2,0,11
0,0,2,4,55,3,0,11
0,0,2,4,55,4,3,11
0,0,2,4,55,5,0,11
0,0,2,4,55,5,1,11
0,0,2,4,55,5,3,11
0,0,3,4,55,2,0,11
0,0,3,4,55,3,0,11
0,0,3,4,55,4,3,11
0,0,3,4,55,5,0,11
0,0,3,4,55,5,1,11
0,0,3,4,55,5,3,11
0,0,2,4,66,2,0,11
0,0,2,4,66,3,0,11
0,0,2,4,66,4,3,11
0,0,2,4,66,5,0,11
0,0,2,4,66,5,1,11
0,0,2,4,66,5,3,11
0,0,3,4,66,2,0,11
0,0,3,4,66,3,0,11
0,0,3,4,66,4,3,11
0,0,3,4,66,5,0,11
0,0,3,4,66,5,1,11
0,0,3,4,66,5,3,11
0,0,2,4,75,2,0,11
0,0,2,4,75,3,0,11
0,0,2,4,75,4,3,11
0,0,2,4,75,5,0,11
0,0,2,4,75,5,1,11
0,0,2,4,75,5,3,11
2021,0,3,4,75,1,1,11
1398,0,3,4,75,2,0,11
138,0,3,4,75,3,0,11
1240,0,3,4,75,4,3,11
0,0,3,4,75,5,0,11
0,0,3,4,75,5,1,11
0,0,3,4,75,5,3,11
0,0,2,5,2,2,0,11
0,0,2,5,2,4,3,11
0,0,3,5,2,2,0,11
0,0,3,5,2,4,3,11
672,0,1,5,2,2,0,11
0,0,1,5,2,4,3,11
0,0,2,5,28,4,3,11
0,0,3,5,28,4,3,11
0,0,1,5,28,4,3,11
0,0,2,10,20,1,1,11
0,0,2,10,20,2,0,11
0,0,2,10,20,2,1,11
0,0,2,10,20,4,3,11
0,0,3,10,20,1,1,11
3217,0,3,10,20,2,0,11
2972,0,3,10,20,2,1,11
0,0,3,10,20,4,3,11
0,0,1,10,20,1,1,11
3990,0,1,10,20,2,0,11
3773,0,1,10,20,2,1,11
0,0,1,10,20,4,3,11
0,0,2,10,22,1,1,11
67,0,2,10,22,2,0,11
23,0,2,10,22,2,1,11
0,0,2,10,22,4,3,11
0,0,3,10,22,1,1,11
1425,0,3,10,22,2,0,11
634,0,3,10,22,2,1,11
0,0,3,10,22,4,3,11
0,0,1,10,22,1,1,11
2811,0,1,10,22,2,0,11
1669,0,1,10,22,2,1,11
0,0,1,10,22,4,3,11
0,0,2,10,49,1,1,11
0,0,2,10,49,2,0,11
0,0,2,10,49,2,1,11
0,0,3,10,49,1,1,11
502,0,3,10,49,2,0,11
195,0,3,10,49,2,1,11
0,0,1,10,49,1,1,11
2378,0,1,10,49,2,0,11
1383,0,1,10,49,2,1,11
0,0,2,10,74,1,1,11
2538,0,2,10,74,2,0,11
337,0,2,10,74,2,1,11
0,0,2,10,74,4,3,11
0,0,3,10,74,1,1,11
3716,0,3,10,74,2,0,11
795,0,3,10,74,2,1,11
0,0,3,10,74,4,3,11
0,0,1,10,74,1,1,11
2156,0,1,10,74,2,0,11
242,0,1,10,74,2,1,11
0,0,1,10,74,4,3,11
0,0,2,11,57,4,3,11
0,0,3,11,57,4,3,11
0,0,1,11,57,4,3,11
0,0,2,12,25,2,0,11
0,0,3,12,25,2,0,11
0,0,1,12,25,2,0,11
0,0,2,12,32,2,0,11
0,0,3,12,32,2,0,11
0,0,1,12,32,2,0,11
0,0,2,12,50,2,0,11
0,0,3,12,50,2,0,11
0,0,1,12,50,2,0,11
0,0,2,12,56,2,0,11
0,0,3,12,56,2,0,11
0,0,1,12,56,2,0,11
0,0,2,12,58,2,0,11
0,0,3,12,58,2,0,11
0,0,1,12,58,2,0,11
0,0,2,12,59,2,0,11
0,0,3,12,59,2,0,11
0,0,1,12,59,2,0,11
0,0,2,12,60,2,0,11
0,0,3,12,60,2,0,11
0,0,1,12,60,2,0,11
0,0,2,13,73,4,3,11
0,0,3,13,73,4,3,11
0,0,1,13,73,4,3,11
0,0,2,14,76,4,3,11
0,0,3,14,76,4,3,11
0,0,1,14,76,4,3,11
6528,2,4,0,4,3,2,11
6610,2,4,0,4,4,3,11
3902,2,3,1,7,3,0,11
6246,2,3,1,7,4,3,11
0,2,2,2,5,4,3,11
0,2,3,2,5,4,3,11
0,2,1,2,5,4,3,11
6539,2,2,2,8,4,3,11
6540,2,2,2,8,4,3,11
774,2,3,2,8,4,3,11
471,2,3,2,8,4,3,11
94,2,1,2,8,4,3,11
54,2,1,2,8,4,3,11
3374,2,2,2,54,4,3,11
2,2,3,2,54,4,3,11
0,2,1,2,54,4,3,11
6612,2,2,2,68,4,3,11
1,2,3,2,68,4,3,11
0,2,1,2,68,4,3,11
133,2,2,3,23,4,3,11
5147,2,3,3,23,4,3,11
5913,2,1,3,23,4,3,11
0,2,2,4,0,2,0,11
0,2,2,4,0,3,0,11
0,2,2,4,0,4,3,11
0,2,2,4,0,5,0,11
0,2,2,4,0,5,1,11
0,2,2,4,0,5,3,11
0,2,3,4,0,2,0,11
0,2,3,4,0,3,0,11
0,2,3,4,0,4,3,11
1299,2,3,4,0,5,0,11
0,2,3,4,0,5,1,11
1685,2,3,4,0,5,3,11
0,2,2,4,1,2,0,11
0,2,2,4,1,3,0,11
0,2,2,4,1,4,3,11
0,2,2,4,1,5,0,11
0,2,2,4,1,5,1,11
0,2,2,4,1,5,3,11
0,2,3,4,1,2,0,11
0,2,3,4,1,3,0,11
385,2,3,4,1,4,3,11
2664,2,3,4,1,5,0,11
0,2,3,4,1,5,1,11
2664,2,3,4,1,5,3,11
6442,2,2,4,3,2,0,11
0,2,2,4,3,3,0,11
0,2,2,4,3,4,3,11
0,2,2,4,3,5,0,11
0,2,2,4,3,5,1,11
0,2,2,4,3,5,3,11
6404,2,3,4,3,2,0,11
0,2,3,4,3,3,0,11
0,2,3,4,3,4,3,11
0,2,3,4,3,5,0,11
0,2,3,4,3,5,1,11
0,2,3,4,3,5,3,11
0,2,2,4,14,2,0,11
0,2,2,4,14,3,0,11
0,2,2,4,14,4,3,11
0,2,2,4,14,5,0,11
0,2,2,4,14,5,1,11
0,2,2,4,14,5,3,11
0,2,3,4,14,2,0,11
1920,2,3,4,14,3,0,11
0,2,3,4,14,4,3,11
3183,2,3,4,14,5,0,11
0,2,3,4,14,5,1,11
0,2,3,4,14,5,3,11
6351,2,2,4,16,2,0,11
0,2,2,4,16,3,0,11
0,2,2,4,16,4,3,11
2772,2,2,4,16,5,0,11
0,2,2,4,16,5,1,11
4427,2,2,4,16,5,3,11
5944,2,3,4,16,2,0,11
0,2,3,4,16,3,0,11
0,2,3,4,16,4,3,11
1758,2,3,4,16,5,0,11
0,2,3,4,16,5,1,11
3375,2,3,4,16,5,3,11
0,2,2,4,21,2,0,11
0,2,2,4,21,3,0,11
0,2,2,4,21,4,3,11
0,2,2,4,21,5,0,11
0,2,2,4,21,5,1,11
0,2,2,4,21,5,3,11
0,2,3,4,21,2,0,11
0,2,3,4,21,3,0,11
1067,2,3,4,21,4,3,11
5368,2,3,4,21,5,0,11
0,2,3,4,21,5,1,11
5368,2,3,4,21,5,3,11
0,2,2,4,27,2,0,11
0,2,2,4,27,3,0,11
0,2,2,4,27,4,3,11
0,2,2,4,27,5,0,11
0,2,2,4,27,5,1,11
0,2,2,4,27,5,3,11
3413,2,3,4,27,2,0,11
0,2,3,4,27,3,0,11
4546,2,3,4,27,4,3,11
2265,2,3,4,27,5,0,11
0,2,3,4,27,5,1,11
4817,2,3,4,27,5,3,11
0,2,2,4,39,2,0,11
0,2,2,4,39,3,0,11
0,2,2,4,39,4,3,11
0,2,2,4,39,5,0,11
0,2,2,4,39,5,1,11
0,2,2,4,39,5,3,11
3,2,3,4,39,2,0,11
20,2,3,4,39,3,0,11
5471,2,3,4,39,4,3,11
0,2,3,4,39,5,0,11
3924,2,3,4,39,5,1,11
5328,2,3,4,39,5,3,11
0,2,2,4,40,2,0,11
0,2,2,4,40,3,0,11
0,2,2,4,40,4,3,11
0,2,2,4,40,5,0,11
0,2,2,4,40,5,1,11
0,2,2,4,40,5,3,11
49,2,3,4,40,2,0,11
0,2,3,4,40,3,0,11
1252,2,3,4,40,4,3,11
3762,2,3,4,40,5,0,11
799,2,3,4,40,5,1,11
799,2,3,4,40,5,3,11
0,2,2,4,41,2,0,11
0,2,2,4,41,3,0,11
0,2,2,4,41,4,3,11
0,2,2,4,41,5,0,11
0,2,2,4,41,5,1,11
0,2,2,4,41,5,3,11
0,2,3,4,41,2,0,11
44,2,3,4,41,3,0,11
489,2,3,4,41,4,3,11
1978,2,3,4,41,5,0,11
388,2,3,4,41,5,1,11
0,2,3,4,41,5,3,11
0,2,2,4,42,2,0,11
0,2,2,4,42,3,0,11
0,2,2,4,42,4,3,11
0,2,2,4,42,5,0,11
0,2,2,4,42,5,1,11
0,2,2,4,42,5,3,11
0,2,3,4,42,2,0,11
32,2,3,4,42,3,0,11
0,2,3,4,42,4,3,11
3724,2,3,4,42,5,0,11
0,2,3,4,42,5,1,11
0,2,3,4,42,5,3,11
0,2,2,4,45,2,0,11
0,2,2,4,45,3,0,11
0,2,2,4,45,4,3,11
0,2,2,4,45,5,0,11
0,2,2,4,45,5,1,11
0,2,2,4,45,5,3,11
0,2,3,4,45,2,0,11
0,2,3,4,45,3,0,11
15,2,3,4,45,4,3,11
775,2,3,4,45,5,0,11
0,2,3,4,45,5,1,11
775,2,3,4,45,5,3,11
0,2,2,4,47,2,0,11
0,2,2,4,47,3,0,11
0,2,2,4,47,4,3,11
0,2,2,4,47,5,0,11
0,2,2,4,47,5,1,11
0,2,2,4,47,5,3,11
0,2,3,4,47,2,0,11
20,2,3,4,47,3,0,11
103,2,3,4,47,4,3,11
2370,2,3,4,47,5,0,11
0,2,3,4,47,5,1,11
0,2,3,4,47,5,3,11
0,2,2,4,51,2,0,11
0,2,2,4,51,3,0,11
0,2,2,4,51,4,3,11
0,2,2,4,51,5,0,11
0,2,2,4,51,5,1,11
0,2,2,4,51,5,3,11
5073,2,3,4,51,2,0,11
0,2,3,4,51,3,0,11
2982,2,3,4,51,4,3,11
3047,2,3,4,51,5,0,11
0,2,3,4,51,5,1,11
2064,2,3,4,51,5,3,11
0,2,2,4,52,2,0,11
0,2,2,4,52,3,0,11
0,2,2,4,52,4,3,11
0,2,2,4,52,5,0,11
0,2,2,4,52,5,1,11
0,2,2,4,52,5,3,11
0,2,3,4,52,2,0,11
0,2,3,4,52,3,0,11
75,2,3,4,52,4,3,11
3037,2,3,4,52,5,0,11
1805,2,3,4,52,5,1,11
1805,2,3,4,52,5,3,11
0,2,2,4,53,2,0,11
0,2,2,4,53,3,0,11
0,2,2,4,53,4,3,11
0,2,2,4,53,5,0,11
0,2,2,4,53,5,1,11
0,2,2,4,53,5,3,11
0,2,3,4,53,2,0,11
0,2,3,4,53,3,0,11
0,2,3,4,53,4,3,11
1280,2,3,4,53,5,0,11
0,2,3,4,53,5,1,11
0,2,3,4,53,5,3,11
0,2,2,4,55,2,0,11
0,2,2,4,55,3,0,11
0,2,2,4,55,4,3,11
0,2,2,4,55,5,0,11
0,2,2,4,55,5,1,11
0,2,2,4,55,5,3,11
0,2,3,4,55,2,0,11
0,2,3,4,55,3,0,11
0,2,3,4,55,4,3,11
145,2,3,4,55,5,0,11
0,2,3,4,55,5,1,11
0,2,3,4,55,5,3,11
0,2,2,4,66,2,0,11
0,2,2,4,66,3,0,11
0,2,2,4,66,4,3,11
0,2,2,4,66,5,0,11
0,2,2,4,66,5,1,11
0,2,2,4,66,5,3,11
0,2,3,4,66,2,0,11
0,2,3,4,66,3,0,11
0,2,3,4,66,4,3,11
224,2,3,4,66,5,0,11
0,2,3,4,66,5,1,11
0,2,3,4,66,5,3,11
0,2,2,4,75,2,0,11
0,2,2,4,75,3,0,11
0,2,2,4,75,4,3,11
0,2,2,4,75,5,0,11
0,2,2,4,75,5,1,11
0,2,2,4,75,5,3,11
4986,2,3,4,75,1,1,11
4920,2,3,4,75,2,0,11
1687,2,3,4,75,3,0,11
4888,2,3,4,75,4,3,11
0,2,3,4,75,5,0,11
0,2,3,4,75,5,1,11
0,2,3,4,75,5,3,11
4748,2,2,5,2,4,3,11
4667,2,3,5,2,4,3,11
4007,2,1,5,2,4,3,11
6436,2,2,5,28,4,3,11
6334,2,3,5,28,4,3,11
6217,2,1,5,28,4,3,11
4741,2,2,5,36,4,3,11
4741,2,3,5,36,4,3,11
3996,2,1,5,36,4,3,11
0,2,2,10,20,1,1,11
168,2,2,10,20,2,0,11
69,2,2,10,20,2,1,11
0,2,2,10,20,4,3,11
4865,2,3,10,20,0,3,11
0,2,3,10,20,1,1,11
5711,2,3,10,20,2,0,11
5037,2,3,10,20,2,1,11
4950,2,3,10,20,4,3,11
0,2,1,10,20,1,1,11
6402,2,1,10,20,2,0,11
6040,2,1,10,20,2,1,11
6259,2,1,10,20,4,3,11
0,2,2,10,22,1,1,11
2950,2,2,10,22,2,0,11
1219,2,2,10,22,2,1,11
5089,2,2,10,22,4,3,11
0,2,3,10,22,1,1,11
5374,2,3,10,22,2,0,11
3700,2,3,10,22,2,1,11
6136,2,3,10,22,4,3,11
0,2,1,10,22,1,1,11
6161,2,1,10,22,2,0,11
5079,2,1,10,22,2,1,11
6383,2,1,10,22,4,3,11
0,2,2,10,49,1,1,11
0,2,2,10,49,2,0,11
0,2,2,10,49,2,1,11
0,2,2,10,49,4,3,11
0,2,3,10,49,1,1,11
0,2,3,10,49,2,0,11
0,2,3,10,49,2,1,11
5685,2,3,10,49,4,3,11
0,2,1,10,49,1,1,11
5230,2,1,10,49,2,0,11
3584,2,1,10,49,2,1,11
4563,2,1,10,49,4,3,11
0,2,2,10,74,1,1,11
4701,2,2,10,74,2,0,11
1069,2,2,10,74,2,1,11
5255,2,2,10,74,4,3,11
0,2,3,10,74,1,1,11
6114,2,3,10,74,2,0,11
3065,2,3,10,74,2,1,11
5892,2,3,10,74,4,3,11
0,2,1,10,74,1,1,11
4544,2,1,10,74,2,0,11
966,2,1,10,74,2,1,11
3743,2,1,10,74,4,3,11
0,2,2,13,30,4,3,11
94,2,3,13,30,4,3,11
107,2,1,13,30,4,3,11
49,2,2,13,73,4,3,11
675,2,3,13,73,4,3,11
537,2,1,13,73,4,3,11
3255,2,2,14,76,2,0,11
6,2,2,14,76,4,3,11
5451,2,3,14,76,2,0,11
2322,2,3,14,76,4,3,11
5455,2,1,14,76,2,0,11
2050,2,1,14,76,4,3,11
2289,3,3,1,7,3,0,11
3800,3,3,1,7,4,3,11
0,3,2,3,23,4,3,11
0,3,3,3,23,4,3,11
2686,3,1,3,23,4,3,11
0,3,2,4,0,2,0,11
0,3,2,4,0,3,0,11
0,3,2,4,0,4,3,11
0,3,2,4,0,5,0,11
0,3,2,4,0,5,1,11
0,3,2,4,0,5,3,11
0,3,3,4,0,2,0,11
0,3,3,4,0,3,0,11
5,3,3,4,0,4,3,11
9,3,3,4,0,5,0,11
0,3,3,4,0,5,1,11
14,3,3,4,0,5,3,11
0,3,2,4,1,2,0,11
0,3,2,4,1,3,0,11
0,3,2,4,1,4,3,11
0,3,2,4,1,5,0,11
0,3,2,4,1,5,1,11
0,3,2,4,1,5,3,11
19,3,3,4,1,2,0,11
0,3,3,4,1,3,0,11
115,3,3,4,1,4,3,11
6,3,3,4,1,5,0,11
0,3,3,4,1,5,1,11
6,3,3,4,1,5,3,11
1755,3,2,4,3,2,0,11
0,3,2,4,3,3,0,11
1,3,2,4,3,4,3,11
2,3,2,4,3,5,0,11
0,3,2,4,3,5,1,11
0,3,2,4,3,5,3,11
1602,3,3,4,3,2,0,11
0,3,3,4,3,3,0,11
1,3,3,4,3,4,3,11
2,3,3,4,3,5,0,11
0,3,3,4,3,5,1,11
0,3,3,4,3,5,3,11
0,3,2,4,14,2,0,11
0,3,2,4,14,3,0,11
0,3,2,4,14,4,3,11
0,3,2,4,14,5,0,11
0,3,2,4,14,5,1,11
0,3,2,4,14,5,3,11
11,3,3,4,14,2,0,11
39,3,3,4,14,3,0,11
0,3,3,4,14,4,3,11
30,3,3,4,14,5,0,11
0,3,3,4,14,5,1,11
0,3,3,4,14,5,3,11
2530,3,2,4,16,2,0,11
0,3,2,4,16,3,0,11
50,3,2,4,16,4,3,11
70,3,2,4,16,5,0,11
0,3,2,4,16,5,1,11
276,3,2,4,16,5,3,11
1561,3,3,4,16,2,0,11
0,3,3,4,16,3,0,11
20,3,3,4,16,4,3,11
27,3,3,4,16,5,0,11
0,3,3,4,16,5,1,11
108,3,3,4,16,5,3,11
0,3,2,4,21,2,0,11
0,3,2,4,21,3,0,11
0,3,2,4,21,4,3,11
0,3,2,4,21,5,0,11
0,3,2,4,21,5,1,11
0,3,2,4,21,5,3,11
76,3,3,4,21,2,0,11
1,3,3,4,21,3,0,11
2122,3,3,4,21,4,3,11
345,3,3,4,21,5,0,11
0,3,3,4,21,5,1,11
345,3,3,4,21,5,3,11
0,3,2,4,27,2,0,11
0,3,2,4,27,3,0,11
0,3,2,4,27,4,3,11
0,3,2,4,27,5,0,11
0,3,2,4,27,5,1,11
0,3,2,4,27,5,3,11
0,3,3,4,27,2,0,11
0,3,3,4,27,3,0,11
2,3,3,4,27,4,3,11
0,3,3,4,27,5,0,11
0,3,3,4,27,5,1,11
1,3,3,4,27,5,3,11
0,3,2,4,39,2,0,11
0,3,2,4,39,3,0,11
0,3,2,4,39,4,3,11
0,3,2,4,39,5,0,11
0,3,2,4,39,5,1,11
0,3,2,4,39,5,3,11
96,3,3,4,39,2,0,11
4,3,3,4,39,3,0,11
1608,3,3,4,39,4,3,11
0,3,3,4,39,5,0,11
341,3,3,4,39,5,1,11
1101,3,3,4,39,5,3,11
0,3,2,4,40,2,0,11
0,3,2,4,40,3,0,11
0,3,2,4,40,4,3,11
0,3,2,4,40,5,0,11
0,3,2,4,40,5,1,11
0,3,2,4,40,5,3,11
24,3,3,4,40,2,0,11
0,3,3,4,40,3,0,11
3,3,3,4,40,4,3,11
6,3,3,4,40,5,0,11
0,3,3,4,40,5,1,11
0,3,3,4,40,5,3,11
0,3,2,4,41,2,0,11
0,3,2,4,41,3,0,11
0,3,2,4,41,4,3,11
0,3,2,4,41,5,0,11
0,3,2,4,41,5,1,11
0,3,2,4,41,5,3,11
0,3,3,4,41,2,0,11
0,3,3,4,41,3,0,11
13,3,3,4,41,4,3,11
8,3,3,4,41,5,0,11
1,3,3,4,41,5,1,11
0,3,3,4,41,5,3,11
0,3,2,4,42,2,0,11
0,3,2,4,42,3,0,11
0,3,2,4,42,4,3,11
0,3,2,4,42,5,0,11
0,3,2,4,42,5,1,11
0,3,2,4,42,5,3,11
0,3,3,4,42,2,0,11
0,3,3,4,42,3,0,11
0,3,3,4,42,4,3,11
0,3,3,4,42,5,0,11
0,3,3,4,42,5,1,11
0,3,3,4,42,5,3,11
0,3,2,4,45,2,0,11
0,3,2,4,45,3,0,11
0,3,2,4,45,4,3,11
0,3,2,4,45,5,0,11
0,3,2,4,45,5,1,11
0,3,2,4,45,5,3,11
0,3,3,4,45,2,0,11
0,3,3,4,45,3,0,11
0,3,3,4,45,4,3,11
0,3,3,4,45,5,0,11
0,3,3,4,45,5,1,11
0,3,3,4,45,5,3,11
0,3,2,4,47,2,0,11
0,3,2,4,47,3,0,11
0,3,2,4,47,4,3,11
0,3,2,4,47,5,0,11
0,3,2,4,47,5,1,11
0,3,2,4,47,5,3,11
0,3,3,4,47,2,0,11
0,3,3,4,47,3,0,11
0,3,3,4,47,4,3,11
0,3,3,4,47,5,0,11
0,3,3,4,47,5,1,11
0,3,3,4,47,5,3,11
0,3,2,4,51,2,0,11
0,3,2,4,51,3,0,11
0,3,2,4,51,4,3,11
0,3,2,4,51,5,0,11
0,3,2,4,51,5,1,11
0,3,2,4,51,5,3,11
14,3,3,4,51,2,0,11
0,3,3,4,51,3,0,11
9,3,3,4,51,4,3,11
8,3,3,4,51,5,0,11
0,3,3,4,51,5,1,11
3,3,3,4,51,5,3,11
0,3,2,4,52,2,0,11
0,3,2,4,52,3,0,11
0,3,2,4,52,4,3,11
0,3,2,4,52,5,0,11
0,3,2,4,52,5,1,11
0,3,2,4,52,5,3,11
312,3,3,4,52,2,0,11
0,3,3,4,52,3,0,11
44,3,3,4,52,4,3,11
20,3,3,4,52,5,0,11
7,3,3,4,52,5,1,11
7,3,3,4,52,5,3,11
0,3,2,4,53,2,0,11
0,3,2,4,53,3,0,11
0,3,2,4,53,4,3,11
0,3,2,4,53,5,0,11
0,3,2,4,53,5,1,11
0,3,2,4,53,5,3,11
4,3,3,4,53,2,0,11
0,3,3,4,53,3,0,11
3,3,3,4,53,4,3,11
1,3,3,4,53,5,0,11
0,3,3,4,53,5,1,11
0,3,3,4,53,5,3,11
0,3,2,4,55,2,0,11
0,3,2,4,55,3,0,11
0,3,2,4,55,4,3,11
0,3,2,4,55,5,0,11
0,3,2,4,55,5,1,11
0,3,2,4,55,5,3,11
0,3,3,4,55,2,0,11
0,3,3,4,55,3,0,11
0,3,3,4,55,4,3,11
0,3,3,4,55,5,0,11
0,3,3,4,55,5,1,11
0,3,3,4,55,5,3,11
0,3,2,4,66,2,0,11
0,3,2,4,66,3,0,11
0,3,2,4,66,4,3,11
0,3,2,4,66,5,0,11
0,3,2,4,66,5,1,11
0,3,2,4,66,5,3,11
0,3,3,4,66,2,0,11
0,3,3,4,66,3,0,11
0,3,3,4,66,4,3,11
0,3,3,4,66,5,0,11
0,3,3,4,66,5,1,11
0,3,3,4,66,5,3,11
0,3,2,4,75,2,0,11
0,3,2,4,75,3,0,11
0,3,2,4,75,4,3,11
0,3,2,4,75,5,0,11
0,3,2,4,75,5,1,11
0,3,2,4,75,5,3,11
847,3,3,4,75,1,1,11
1231,3,3,4,75,2,0,11
96,3,3,4,75,3,0,11
1276,3,3,4,75,4,3,11
0,3,3,4,75,5,0,11
0,3,3,4,75,5,1,11
0,3,3,4,75,5,3,11
0,3,2,5,2,4,3,11
0,3,3,5,2,4,3,11
634,3,1,5,2,4,3,11
0,3,2,5,28,4,3,11
0,3,3,5,28,4,3,11
1,3,1,5,28,4,3,11
0,3,2,10,20,1,1,11
0,3,2,10,20,2,0,11
0,3,2,10,20,2,1,11
0,3,3,10,20,1,1,11
2944,3,3,10,20,2,0,11
1060,3,3,10,20,2,1,11
0,3,1,10,20,1,1,11
4811,3,1,10,20,2,0,11
2647,3,1,10,20,2,1,11
0,3,2,10,22,1,1,11
1647,3,2,10,22,2,0,11
207,3,2,10,22,2,1,11
0,3,3,10,22,1,1,11
1241,3,3,10,22,2,0,11
136,3,3,10,22,2,1,11
0,3,1,10,22,1,1,11
4075,3,1,10,22,2,0,11
1273,3,1,10,22,2,1,11
0,3,2,10,49,1,1,11
0,3,2,10,49,2,0,11
0,3,2,10,49,2,1,11
0,3,3,10,49,1,1,11
581,3,3,10,49,2,0,11
54,3,3,10,49,2,1,11
0,3,1,10,49,1,1,11
2368,3,1,10,49,2,0,11
429,3,1,10,49,2,1,11
0,3,2,10,74,1,1,11
2913,3,2,10,74,2,0,11
133,3,2,10,74,2,1,11
0,3,3,10,74,1,1,11
2453,3,3,10,74,2,0,11
90,3,3,10,74,2,1,11
0,3,1,10,74,1,1,11
1084,3,1,10,74,2,0,11
22,3,1,10,74,2,1,11
0,3,2,11,11,4,3,11
0,3,3,11,11,4,3,11
0,3,1,11,11,4,3,11
0,3,2,11,57,4,3,11
