y,Jurisdiction_encoded,Sub-stream,Category_encoded,Type_encoded,Management_encoded,Fate_encoded,ds_encoded
0,1,C&I core,0,6,2,0,2
942,1,C&I core,0,6,3,2,2
291,1,C&I core,0,6,4,0,2
0,1,C&I core,0,6,4,1,2
608,1,C&I core,0,6,4,2,2
749,1,Total,0,6,1,0,2
0,1,Total,0,6,2,0,2
942,1,Total,0,6,3,2,2
291,1,Total,0,6,4,0,2
0,1,Total,0,6,4,1,2
608,1,Total,0,6,4,2,2
0,1,C&D,0,7,1,0,2
0,1,C&D,0,7,2,0,2
0,1,C&D,0,7,3,2,2
0,1,C&D,0,7,4,0,2
0,1,C&D,0,7,4,1,2
0,1,C&D,0,7,4,2,2
41,1,C&I core,0,7,1,0,2
0,1,C&I core,0,7,2,0,2
810,1,C&I core,0,7,3,2,2
0,1,C&I core,0,7,4,0,2
865,1,C&I core,0,7,4,1,2
985,1,C&I core,0,7,4,2,2
41,1,Total,0,7,1,0,2
0,1,Total,0,7,2,0,2
810,1,Total,0,7,3,2,2
0,1,Total,0,7,4,0,2
865,1,Total,0,7,4,1,2
985,1,Total,0,7,4,2,2
0,1,C&D,0,8,1,0,2
0,1,C&D,0,8,2,0,2
0,1,C&D,0,8,3,2,2
0,1,C&D,0,8,4,0,2
0,1,C&D,0,8,4,1,2
0,1,C&D,0,8,4,2,2
78,1,C&I core,0,8,1,0,2
0,1,C&I core,0,8,2,0,2
210,1,C&I core,0,8,3,2,2
735,1,C&I core,0,8,4,0,2
302,1,C&I core,0,8,4,1,2
302,1,C&I core,0,8,4,2,2
78,1,Total,0,8,1,0,2
0,1,Total,0,8,2,0,2
210,1,Total,0,8,3,2,2
735,1,Total,0,8,4,0,2
302,1,Total,0,8,4,1,2
302,1,Total,0,8,4,2,2
0,1,C&D,0,9,1,0,2
0,1,C&D,0,9,2,0,2
0,1,C&D,0,9,3,2,2
0,1,C&D,0,9,4,0,2
0,1,C&D,0,9,4,1,2
0,1,C&D,0,9,4,2,2
0,1,C&I core,0,9,1,0,2
2,1,C&I core,0,9,2,0,2
314,1,C&I core,0,9,3,2,2
579,1,C&I core,0,9,4,0,2
265,1,C&I core,0,9,4,1,2
0,1,C&I core,0,9,4,2,2
0,1,Total,0,9,1,0,2
2,1,Total,0,9,2,0,2
314,1,Total,0,9,3,2,2
579,1,Total,0,9,4,0,2
265,1,Total,0,9,4,1,2
0,1,Total,0,9,4,2,2
0,1,C&D,0,10,1,0,2
0,1,C&D,0,10,2,0,2
0,1,C&D,0,10,3,2,2
0,1,C&D,0,10,4,0,2
0,1,C&D,0,10,4,1,2
0,1,C&D,0,10,4,2,2
730,1,C&I core,0,10,1,0,2
1,1,C&I core,0,10,2,0,2
385,1,C&I core,0,10,3,2,2
535,1,C&I core,0,10,4,0,2
0,1,C&I core,0,10,4,1,2
0,1,C&I core,0,10,4,2,2
730,1,Total,0,10,1,0,2
1,1,Total,0,10,2,0,2
385,1,Total,0,10,3,2,2
535,1,Total,0,10,4,0,2
0,1,Total,0,10,4,1,2
0,1,Total,0,10,4,2,2
0,1,C&D,0,11,1,0,2
0,1,C&D,0,11,2,0,2
0,1,C&D,0,11,3,2,2
0,1,C&D,0,11,4,0,2
0,1,C&D,0,11,4,1,2
0,1,C&D,0,11,4,2,2
0,1,C&I core,0,11,1,0,2
0,1,C&I core,0,11,2,0,2
0,1,C&I core,0,11,3,2,2
0,1,C&I core,0,11,4,0,2
0,1,C&I core,0,11,4,1,2
0,1,C&I core,0,11,4,2,2
0,1,Total,0,11,1,0,2
0,1,Total,0,11,2,0,2
0,1,Total,0,11,3,2,2
0,1,Total,0,11,4,0,2
0,1,Total,0,11,4,1,2
0,1,Total,0,11,4,2,2
0,1,C&D,0,12,1,0,2
0,1,C&D,0,12,2,0,2
0,1,C&D,0,12,3,2,2
0,1,C&D,0,12,4,0,2
0,1,C&D,0,12,4,1,2
0,1,C&D,0,12,4,2,2
0,1,C&I core,0,12,1,0,2
33,1,C&I core,0,12,2,0,2
115,1,C&I core,0,12,3,2,2
496,1,C&I core,0,12,4,0,2
0,1,C&I core,0,12,4,1,2
0,1,C&I core,0,12,4,2,2
0,1,Total,0,12,1,0,2
33,1,Total,0,12,2,0,2
115,1,Total,0,12,3,2,2
496,1,Total,0,12,4,0,2
0,1,Total,0,12,4,1,2
0,1,Total,0,12,4,2,2
0,1,C&D,0,13,1,0,2
0,1,C&D,0,13,2,0,2
0,1,C&D,0,13,3,2,2
0,1,C&D,0,13,4,0,2
0,1,C&D,0,13,4,1,2
0,1,C&D,0,13,4,2,2
869,1,C&I core,0,13,1,0,2
0,1,C&I core,0,13,2,0,2
672,1,C&I core,0,13,3,2,2
707,1,C&I core,0,13,4,0,2
0,1,C&I core,0,13,4,1,2
573,1,C&I core,0,13,4,2,2
869,1,Total,0,13,1,0,2
0,1,Total,0,13,2,0,2
672,1,Total,0,13,3,2,2
707,1,Total,0,13,4,0,2
0,1,Total,0,13,4,1,2
573,1,Total,0,13,4,2,2
0,1,C&D,0,14,1,0,2
0,1,C&D,0,14,2,0,2
0,1,C&D,0,14,3,2,2
0,1,C&D,0,14,4,0,2
0,1,C&D,0,14,4,1,2
0,1,C&D,0,14,4,2,2
0,1,C&I core,0,14,1,0,2
4,1,C&I core,0,14,2,0,2
292,1,C&I core,0,14,3,2,2
742,1,C&I core,0,14,4,0,2
568,1,C&I core,0,14,4,1,2
568,1,C&I core,0,14,4,2,2
0,1,Total,0,14,1,0,2
4,1,Total,0,14,2,0,2
292,1,Total,0,14,3,2,2
742,1,Total,0,14,4,0,2
568,1,Total,0,14,4,1,2
568,1,Total,0,14,4,2,2
0,1,C&D,0,15,1,0,2
0,1,C&D,0,15,2,0,2
0,1,C&D,0,15,3,2,2
0,1,C&D,0,15,4,0,2
0,1,C&D,0,15,4,1,2
0,1,C&D,0,15,4,2,2
63,1,C&I core,0,15,1,0,2
0,1,C&I core,0,15,2,0,2
0,1,C&I core,0,15,3,2,2
362,1,C&I core,0,15,4,0,2
0,1,C&I core,0,15,4,1,2
0,1,C&I core,0,15,4,2,2
63,1,Total,0,15,1,0,2
0,1,Total,0,15,2,0,2
0,1,Total,0,15,3,2,2
362,1,Total,0,15,4,0,2
0,1,Total,0,15,4,1,2
0,1,Total,0,15,4,2,2
0,1,C&D,0,16,1,0,2
0,1,C&D,0,16,2,0,2
0,1,C&D,0,16,3,2,2
0,1,C&D,0,16,4,0,2
0,1,C&D,0,16,4,1,2
0,1,C&D,0,16,4,2,2
0,1,C&I core,0,16,1,0,2
0,1,C&I core,0,16,2,0,2
0,1,C&I core,0,16,3,2,2
23,1,C&I core,0,16,4,0,2
0,1,C&I core,0,16,4,1,2
0,1,C&I core,0,16,4,2,2
0,1,Total,0,16,1,0,2
0,1,Total,0,16,2,0,2
0,1,Total,0,16,3,2,2
23,1,Total,0,16,4,0,2
0,1,Total,0,16,4,1,2
0,1,Total,0,16,4,2,2
0,1,C&D,0,17,1,0,2
0,1,C&D,0,17,2,0,2
0,1,C&D,0,17,3,2,2
0,1,C&D,0,17,4,0,2
0,1,C&D,0,17,4,1,2
0,1,C&D,0,17,4,2,2
0,1,C&I core,0,17,1,0,2
0,1,C&I core,0,17,2,0,2
1,1,C&I core,0,17,3,2,2
113,1,C&I core,0,17,4,0,2
0,1,C&I core,0,17,4,1,2
0,1,C&I core,0,17,4,2,2
0,1,Total,0,17,1,0,2
0,1,Total,0,17,2,0,2
1,1,Total,0,17,3,2,2
113,1,Total,0,17,4,0,2
0,1,Total,0,17,4,1,2
0,1,Total,0,17,4,2,2
0,1,C&D,0,18,1,0,2
0,1,C&D,0,18,2,0,2
0,1,C&D,0,18,3,2,2
0,1,C&D,0,18,4,0,2
0,1,C&D,0,18,4,1,2
0,1,C&D,0,18,4,2,2
847,1,C&I core,0,18,0,1,2
934,1,C&I core,0,18,1,0,2
0,1,C&I core,0,18,2,0,2
680,1,C&I core,0,18,3,2,2
0,1,C&I core,0,18,4,0,2
0,1,C&I core,0,18,4,1,2
0,1,C&I core,0,18,4,2,2
847,1,Total,0,18,0,1,2
934,1,Total,0,18,1,0,2
0,1,Total,0,18,2,0,2
680,1,Total,0,18,3,2,2
0,1,Total,0,18,4,0,2
0,1,Total,0,18,4,1,2
0,1,Total,0,18,4,2,2
0,2,C&D,0,0,1,0,2
0,2,C&D,0,0,2,0,2
0,2,C&D,0,0,3,2,2
0,2,C&D,0,0,4,0,2
0,2,C&D,0,0,4,1,2
0,2,C&D,0,0,4,2,2
3,2,C&I core,0,0,1,0,2
0,2,C&I core,0,0,2,0,2
43,2,C&I core,0,0,3,2,2
51,2,C&I core,0,0,4,0,2
0,2,C&I core,0,0,4,1,2
75,2,C&I core,0,0,4,2,2
3,2,Total,0,0,1,0,2
0,2,Total,0,0,2,0,2
43,2,Total,0,0,3,2,2
51,2,Total,0,0,4,0,2
0,2,Total,0,0,4,1,2
75,2,Total,0,0,4,2,2
0,2,C&D,0,1,1,0,2
0,2,C&D,0,1,2,0,2
0,2,C&D,0,1,3,2,2
0,2,C&D,0,1,4,0,2
0,2,C&D,0,1,4,1,2
0,2,C&D,0,1,4,2,2
8,2,C&I core,0,1,1,0,2
2,2,C&I core,0,1,2,0,2
155,2,C&I core,0,1,3,2,2
21,2,C&I core,0,1,4,0,2
0,2,C&I core,0,1,4,1,2
21,2,C&I core,0,1,4,2,2
8,2,Total,0,1,1,0,2
2,2,Total,0,1,2,0,2
155,2,Total,0,1,3,2,2
21,2,Total,0,1,4,0,2
0,2,Total,0,1,4,1,2
21,2,Total,0,1,4,2,2
360,2,C&D,0,2,1,0,2
3,2,C&D,0,2,2,0,2
1,2,C&D,0,2,3,2,2
2,2,C&D,0,2,4,0,2
0,2,C&D,0,2,4,1,2
0,2,C&D,0,2,4,2,2
335,2,C&I core,0,2,1,0,2
3,2,C&I core,0,2,2,0,2
1,2,C&I core,0,2,3,2,2
2,2,C&I core,0,2,4,0,2
0,2,C&I core,0,2,4,1,2
0,2,C&I core,0,2,4,2,2
437,2,Total,0,2,1,0,2
6,2,Total,0,2,2,0,2
